"","latitude","longitude","depth","mb","name","source","Country","datetime","max_yield","medium","confirmation","salvo"
"1765",49.755,78.0475,0,NA,"-","KRR","Russia","4/10/1976 5:03:00 AM",20,"Underground","confirmed",0
"1766",49.773,78.109,0,5.1,"-","AWE-JED","Russia","4/21/1976 4:58:00 AM",20,"Underground","confirmed",0
"1767",49.906,78.827,0,5.3,"-","AWE-JED","Russia","4/21/1976 5:03:00 AM",20,"Underground","confirmed",0
"1768",49.789,78.019,0,5,"-","AWE-JED","Russia","5/19/1976 2:57:00 AM",20,"Underground","confirmed",0
"1769",50.002,79.025,0,5.4,"-","AWE-JED","Russia","6/9/1976 3:03:00 AM",20,"Underground","confirmed",0
"1770",49.912,78.908,0,5.8,"-","AWE-JED","Russia","7/4/1976 2:57:00 AM",150,"Underground","confirmed",0
"1771",49.774,78.046,0,5.1,"-","AWE-JED","Russia","7/23/1976 2:33:00 AM",20,"Underground","confirmed",0
"1772",47.87,48.15,1,5.9,"PNE:Azgir A-4","SULTANOV","Russia","7/29/1976 5:00:01 AM",58,"Underground","confirmed",0
"1773",49.87,77.7,0,NA,"-","KRR","Russia","8/4/1976 2:57:00 AM",20,"Underground","confirmed",0
"1774",49.979,78.928,0,5.8,"-","AWE-JED","Russia","8/28/1976 2:57:00 AM",150,"Underground","confirmed",0
"1775",73.36,54.871,0,5.83,"-","RICHARDS","Russia","9/29/1976 2:59:58 AM",300,"Air","confirmed",1
"1776",73.398,54.812,0,5.1,"-","RICHARDS","Russia","10/20/1976 7:59:58 AM",60,"Air","confirmed",1
"1777",49.825,78.022,0,4.9,"-","AWE-JED","Russia","10/30/1976 4:57:00 AM",20,"Underground","confirmed",0
"1778",61.458,112.86,1.52,5.3,"PNE:Oka","SULTANOV","Russia","11/5/1976 4:00:00 AM",15,"Underground","confirmed",0
"1779",50.013,78.962,0,5.9,"-","AWE-JED","Russia","11/23/1976 5:03:00 AM",150,"Underground","confirmed",0
"1780",50,78,0,NA,"-","RFAE","Russia","12/7/1976 12:00:00 AM",170,"Air","confirmed",1
"1781",49.927,78.847,0,5.9,"-","AWE-JED","Russia","12/7/1976 4:57:00 AM",20,"Underground","confirmed",0
"1782",49.795,78.03,0,5.2,"-","AWE-JED","Russia","12/30/1976 3:57:00 AM",40,"Air","confirmed",1
"1783",50,78,0,NA,"-","RFAE","Russia","3/29/1977 12:00:00 AM",40,"Air","confirmed",1
"1784",49.781,78.042,0,5.4,"-","AWE-JED","Russia","3/29/1977 3:57:00 AM",150,"Underground","confirmed",0
"1785",49.811,78.107,0,5.1,"-","AWE-JED","Russia","4/25/1977 4:07:00 AM",20,"Underground","confirmed",0
"1786",49.932,78.774,0,5.8,"-","AWE-JED","Russia","5/29/1977 2:57:00 AM",150,"Underground","confirmed",0
"1787",50.033,78.861,0,5.3,"-","AWE-JED","Russia","6/29/1977 3:07:00 AM",20,"Underground","confirmed",0
"1788",69.575,90.375,0.85,5,"PNE:Meteorite-2","SULTANOV","Russia","7/26/1977 5:00:00 PM",15,"Underground","confirmed",0
"1789",49.754,78.057,0,5.3,"-","AWE-JED","Russia","7/30/1977 1:57:00 AM",40,"Air","confirmed",1
"1790",50.955,110.983,0.49,5,"PNE:Meterorite-5","SULTANOV","Russia","8/10/1977 10:00:00 PM",8.5,"Underground","confirmed",0
"1791",49.817,78.128,0,5.1,"-","AWE-JED","Russia","8/17/1977 4:27:00 AM",20,"Underground","confirmed",0
"1792",64.108,99.558,0.6,5,"PNE:Meteorite-3","SULTANOV","Russia","8/20/1977 10:00:01 PM",8.5,"Underground","confirmed",0
"1793",73.339,54.619,0,5.71,"-","RICHARDS","Russia","9/1/1977 2:59:58 AM",210,"Air","confirmed",1
"1794",50.048,78.923,0,5.9,"-","AWE-JED","Russia","9/5/1977 3:03:00 AM",170,"Air","confirmed",1
"1795",57.251,106.551,0.55,4.8,"PNE:Meteorite-4","SULTANOV","Russia","9/10/1977 4:00:00 PM",7.6,"Underground","confirmed",0
"1796",47.897,48.161,1.5,5,"PNE:Azgir A-5","SULTANOV","Russia","9/30/1977 6:59:58 AM",10,"Underground","confirmed",0
"1797",73.409,54.927,0,4.6,"-","RICHARDS","Russia","10/9/1977 10:59:58 AM",20,"Underground","confirmed",0
"1798",47.909,47.912,0.6,NA,"PNE:Azgir A-2-3","SULTANOV","Russia","10/14/1977 6:59:59 AM",0.1,"Underground","confirmed",0
"1799",49.827,78.091,0,5.6,"-","AWE-JED","Russia","10/29/1977 3:07:00 AM",40,"Air","confirmed",1
"1800",50.068,78.977,0,5.6,"-","AWE-JED","Russia","10/29/1977 3:07:05 AM",150,"Underground","confirmed",0
"1801",47.909,47.912,0.6,NA,"PNE:Azgir A-2-4","SULTANOV","Russia","10/30/1977 6:59:59 AM",0.01,"Underground","confirmed",0
"1802",50.0522,78.8644,0,NA,"-","KRR","Russia","11/12/1977 5:11:00 AM",20,"Underground","confirmed",0
"1803",49.7544,78.0503,0,NA,"-","KRR","Russia","11/27/1977 3:57:00 AM",20,"Underground","confirmed",0
"1804",49.966,78.89,0,6,"-","AWE-JED","Russia","11/30/1977 4:07:00 AM",170,"Air","confirmed",1
"1805",50,78,0,NA,"-","RFAE","Russia","12/26/1977 12:00:00 AM",60,"Air","confirmed",1
"1806",49.843,78.07,0,4.9,"-","AWE-JED","Russia","12/26/1977 4:03:00 AM",20,"Underground","confirmed",0
"1807",49.945,77.704,0,5.2,"-","AWE-JED","Russia","3/19/1978 3:47:00 AM",20,"Underground","confirmed",0
"1808",49.766,78.008,0,5.6,"-","AWE-JED","Russia","3/26/1978 3:57:00 AM",40,"Air","confirmed",1
"1809",49.756,78.14,0,5.3,"-","AWE-JED","Russia","4/22/1978 3:07:00 AM",60,"Air","confirmed",1
"1810",50,78,0,NA,"-","RFAE","Russia","5/24/1978 12:00:00 AM",0.001,"Underground","confirmed",0
"1811",49.762,78.092,0,4.7,"-","AWE-JED","Russia","5/29/1978 4:57:00 AM",20,"Underground","confirmed",0
"1812",50,78,0,NA,"-","RFAE","Russia","6/2/1978 12:00:00 AM",0.001,"Underground","confirmed",0
"1813",49.903,78.791,0,5.9,"-","AWE-JED","Russia","6/11/1978 2:57:00 AM",150,"Underground","confirmed",0
"1814",49.896,78.868,0,5.8,"-","AWE-JED","Russia","7/5/1978 2:47:00 AM",150,"Underground","confirmed",0
"1815",49.752,78.1,0,5.7,"-","AWE-JED","Russia","7/28/1978 2:47:00 AM",230,"Air","confirmed",1
"1816",63.678,125.522,0.57,5.6,"PNE:Kraton-4","SULTANOV","Russia","8/9/1978 6:00:01 PM",22,"Underground","confirmed",0
"1817",73.291,54.883,0,6.04,"-","RICHARDS","Russia","8/10/1978 7:59:58 AM",250,"Air","confirmed",1
"1818",65.925,112.338,0.58,5.1,"PNE:Kraton-3","SULTANOV","Russia","8/24/1978 6:00:00 PM",22,"Underground","confirmed",0
"1819",49.807,78.107,0,5.2,"-","AWE-JED","Russia","8/29/1978 2:37:00 AM",40,"Air","confirmed",1
"1820",50.011,78.976,0,5.9,"-","AWE-JED","Russia","8/29/1978 2:37:09 AM",150,"Underground","confirmed",0
"1821",47.909,47.912,0.6,NA,"PNE:Azgir A-2-5","SULTANOV","Russia","9/12/1978 4:59:59 AM",0.08,"Underground","confirmed",0
"1822",49.922,78.876,0,6,"-","AWE-JED","Russia","9/15/1978 2:37:00 AM",150,"Underground","confirmed",0
"1823",49.848,78.212,0,4.3,"-","AWE-JED","Russia","9/20/1978 5:03:00 AM",10,"Underground","confirmed",0
"1824",66.598,86.21,0.89,5.2,"PNE:Kraton-2","SULTANOV","Russia","9/21/1978 3:00:00 PM",15,"Underground","confirmed",0
"1825",73.349,54.676,0,5.63,"-","RICHARDS","Russia","9/27/1978 2:04:59 AM",250,"Air","confirmed",1
"1826",61.55,112.85,1.55,5.2,"PNE:Vyatka","SULTANOV","Russia","10/8/1978 12:00:00 AM",15,"Underground","confirmed",0
"1827",49.746,78.121,0,5.2,"-","AWE-JED","Russia","10/15/1978 5:37:00 AM",20,"Underground","confirmed",0
"1828",47.85,48.12,1.04,5.8,"PNE:Azgir A-7","SULTANOV","Russia","10/17/1978 4:59:59 AM",170,"Air","confirmed",1
"1829",63.185,63.432,0.59,5.5,"PNE:Kraton-1","SULTANOV","Russia","10/17/1978 2:00:00 PM",22,"Underground","confirmed",0
"1830",49.803,78.099,0,5.2,"-","AWE-JED","Russia","10/31/1978 4:17:00 AM",20,"Underground","confirmed",0
"1831",50.04,78.941,0,5.6,"-","AWE-JED","Russia","11/4/1978 5:06:00 AM",170,"Air","confirmed",1
"1832",49.808,77.999,0,5.3,"-","AWE-JED","Russia","11/29/1978 4:33:00 AM",170,"Air","confirmed",1
"1833",49.959,78.801,0,6,"-","AWE-JED","Russia","11/29/1978 4:33:05 AM",20,"Underground","confirmed",0
"1834",47.909,47.912,0.6,NA,"PNE:Azgir A-2-6","SULTANOV","Russia","11/30/1978 7:59:59 AM",0.06,"Underground","confirmed",0
"1835",49.805,78.103,0,4.8,"-","AWE-JED","Russia","12/14/1978 4:43:00 AM",20,"Underground","confirmed",0
"1836",47.86,48.16,0.63,5.9,"PNE:Azgir A-9","SULTANOV","Russia","12/18/1978 7:59:59 AM",103,"Underground","confirmed",0
"1837",49.85,78.047,0,4.7,"-","AWE-JED","Russia","12/20/1978 4:33:00 AM",40,"Air","confirmed",1
"1838",47.909,47.912,0.6,NA,"PNE:Azgir A-2-7","SULTANOV","Russia","1/10/1979 8:00:00 AM",0.5,"Underground","confirmed",0
"1839",47.92,48.12,1,6,"PNE:Azgir A-8","SULTANOV","Russia","1/17/1979 7:59:59 AM",170,"Air","confirmed",1
"1840",50.101,78.863,0,5.4,"-","AWE-JED","Russia","2/1/1979 4:13:00 AM",20,"Underground","confirmed",0
"1841",49.974,77.668,0,5.4,"-","AWE-JED","Russia","2/16/1979 4:04:01 AM",40,"Air","confirmed",1
"1842",50,78,0,NA,"-","RFAE","Russia","3/23/1979 12:00:00 AM",0.001,"Underground","confirmed",0
"1843",50,78,0,NA,"-","RFAE","Russia","4/10/1979 12:00:00 AM",0.001,"Underground","confirmed",0
"1844",49.77,78.008,0,5.2,"-","AWE-JED","Russia","5/6/1979 3:17:00 AM",40,"Air","confirmed",1
"1845",49.83,78.087,0,5.3,"-","AWE-JED","Russia","5/31/1979 5:55:00 AM",80,"Air","confirmed",1
"1846",50,78,0,NA,"-","RFAE","Russia","6/12/1979 12:00:00 AM",0.001,"Underground","confirmed",0
"1847",49.913,78.857,0,6.3,"-","AWE-JED","Russia","6/23/1979 2:57:00 AM",150,"Underground","confirmed",0
"1848",50.032,78.989,0,5.8,"-","AWE-JED","Russia","7/7/1979 3:47:00 AM",170,"Air","confirmed",1
"1849",47.88,48.12,0.98,5.6,"PNE:Azgir A-11","SULTANOV","Russia","7/14/1979 4:59:58 AM",60,"Air","confirmed",1
"1850",50,78,0,NA,"-","RFAE","Russia","7/18/1979 12:00:00 AM",20,"Underground","confirmed",0
"1851",49.919,77.812,0,5.2,"-","AWE-JED","Russia","7/18/1979 3:17:05 AM",20,"Underground","confirmed",0
"1852",49.9,78.9,0,6.1,"-","AWE-JED","Russia","8/4/1979 3:57:00 AM",170,"Air","confirmed",1
"1853",61.803,122.43,0.98,4.9,"PNE:Kimberlite-4","SULTANOV","Russia","8/12/1979 6:00:00 PM",8.5,"Underground","confirmed",0
"1854",49.949,78.937,0,6.1,"-","AWE-JED","Russia","8/18/1979 2:52:00 AM",170,"Air","confirmed",1
"1855",64.11,99.562,0.6,4.9,"PNE:Kimberlite-3","SULTANOV","Russia","9/6/1979 6:00:00 PM",8.5,"Underground","confirmed",0
"1856",48.2,38.3,0.9,NA,"PNE:Cleavage","SULTANOV","Russia","9/16/1979 9:00:00 AM",0.3,"Underground","confirmed",0
"1857",73.343,54.672,0,5.8,"-","RICHARDS","Russia","9/24/1979 3:29:59 AM",190,"Air","confirmed",1
"1858",49.757,78.097,0,4.5,"-","AWE-JED","Russia","9/27/1979 4:13:00 AM",20,"Underground","confirmed",0
"1859",60.675,71.455,0.84,5.4,"PNE:Kimberlite-1","SULTANOV","Russia","10/4/1979 4:00:00 PM",22,"Underground","confirmed",0
"1860",61.85,113.1,1.55,5,"PNE:Sheksna","SULTANOV","Russia","10/7/1979 9:00:00 PM",15,"Underground","confirmed",0
"1861",49.829,78.104,0,5.2,"-","AWE-JED","Russia","10/18/1979 4:17:00 AM",40,"Air","confirmed",1
"1862",73.316,54.816,0,5.85,"-","RICHARDS","Russia","10/18/1979 7:09:59 AM",340,"Air","confirmed",1
"1863",47.85,48.14,0.85,5.8,"PNE:Azgir A-10","SULTANOV","Russia","10/24/1979 5:59:59 AM",170,"Air","confirmed",1
"1864",49.982,78.996,0,6,"-","AWE-JED","Russia","10/28/1979 3:17:00 AM",170,"Air","confirmed",1
"1865",49.781,78.104,0,4.5,"-","AWE-JED","Russia","11/30/1979 4:53:01 AM",20,"Underground","confirmed",0
"1866",49.9,78.793,0,6,"-","AWE-JED","Russia","12/2/1979 4:37:00 AM",170,"Air","confirmed",1
"1867",49.795,78.127,0,4.7,"-","AWE-JED","Russia","12/21/1979 4:42:00 AM",20,"Underground","confirmed",0
"1868",49.92,78.753,0,6.2,"-","AWE-JED","Russia","12/23/1979 4:57:00 AM",170,"Air","confirmed",1
"1869",50,78,0,NA,"-","RFAE","Russia","3/14/1980 12:00:00 AM",0.001,"Underground","confirmed",0
"1870",50,77.823,0,4.9,"-","AWE-JED","Russia","4/4/1980 5:33:00 AM",20,"Underground","confirmed",0
"1871",49.796,78.068,0,5,"-","AWE-JED","Russia","4/10/1980 4:07:00 AM",40,"Air","confirmed",1
"1872",49.981,78.756,0,5.5,"-","AWE-JED","Russia","4/25/1980 3:57:00 AM",40,"Air","confirmed",1
"1873",49.78,78.037,0,5.5,"-","AWE-JED","Russia","5/22/1980 3:57:00 AM",80,"Air","confirmed",1
"1874",49.986,78.998,0,5.6,"-","AWE-JED","Russia","6/12/1980 3:27:00 AM",150,"Underground","confirmed",0
"1875",52.9,56.5,1.4,NA,"PNE:Butane 2-1","SULTANOV","Russia","6/16/1980 6:00:00 AM",3.2,"Underground","confirmed",0
"1876",49.8258,78.0994,0,NA,"-","KRR","Russia","6/25/1980 2:27:00 AM",20,"Underground","confirmed",0
"1877",52.9,56.5,1.39,NA,"PNE:Butane 2-2","SULTANOV","Russia","6/25/1980 6:00:00 AM",3.2,"Underground","confirmed",0
"1878",49.951,78.815,0,5.7,"-","AWE-JED","Russia","6/29/1980 2:33:00 AM",190,"Air","confirmed",1
"1879",49.803,78.105,0,5.3,"-","AWE-JED","Russia","7/31/1980 3:33:00 AM",40,"Air","confirmed",1
"1880",49.93,78.801,0,6.2,"-","AWE-JED","Russia","9/14/1980 2:42:42 AM",150,"Underground","confirmed",0
"1881",49.826,78.071,0,4.7,"-","AWE-JED","Russia","9/25/1980 6:21:13 AM",20,"Underground","confirmed",0
"1882",46.757,48.275,1.05,5.2,"PNE:Vega-1","SULTANOV","Russia","10/8/1980 6:00:00 AM",8.5,"Underground","confirmed",0
"1883",73.336,54.94,0,5.8,"-","RICHARDS","Russia","10/11/1980 7:09:57 AM",400,"Air","confirmed",1
"1884",49.967,79.026,0,5.9,"-","AWE-JED","Russia","10/12/1980 3:34:17 AM",300,"Air","confirmed",1
"1885",49.7517,78.1317,0,NA,"-","KRR","Russia","10/23/1980 3:57:11 AM",20,"Underground","confirmed",0
"1886",60.8,97.55,0.72,5.2,"PNE:Batholith-1","SULTANOV","Russia","11/1/1980 1:00:00 PM",8,"Underground","confirmed",0
"1887",50,78,0,NA,"-","RFAE","Russia","12/5/1980 12:00:00 AM",20,"Underground","confirmed",0
"1888",49.7517,78.1317,0,NA,"-","KRR","Russia","12/5/1980 4:17:16 AM",60,"Air","confirmed",1
"1889",61.75,66.75,2.49,4.6,"PNE:Angara","SULTANOV","Russia","12/10/1980 7:00:00 AM",15,"Underground","confirmed",0
"1890",49.909,78.932,0,5.9,"-","AWE-JED","Russia","12/14/1980 3:47:09 AM",320,"Air","confirmed",1
"1891",49.863,78.119,0,4.5,"-","AWE-JED","Russia","12/26/1980 4:07:09 AM",20,"Underground","confirmed",0
"1892",50.063,78.982,0,5.9,"-","AWE-JED","Russia","12/27/1980 4:09:11 AM",170,"Air","confirmed",1
"1893",50,78,0,NA,"-","RFAE","Russia","3/25/1981 12:00:00 AM",0.001,"Underground","confirmed",0
"1894",50.011,78.978,0,5.6,"-","AWE-JED","Russia","3/29/1981 4:03:53 AM",60,"Air","confirmed",1
"1895",49.891,78.811,0,6,"-","AWE-JED","Russia","4/22/1981 1:17:14 AM",190,"Air","confirmed",1
"1896",68.2,53.5,1.51,5.5,"PNE:Pyrite","SULTANOV","Russia","5/25/1981 5:00:00 AM",37.6,"Underground","confirmed",0
"1897",49.992,78.979,0,5.5,"-","AWE-JED","Russia","5/27/1981 3:58:15 AM",20,"Underground","confirmed",0
"1898",50,78,0,NA,"-","RFAE","Russia","6/4/1981 12:00:00 AM",0.001,"Underground","confirmed",0
"1899",49.761,78.071,0,5.2,"-","AWE-JED","Russia","6/30/1981 1:57:15 AM",40,"Air","confirmed",1
"1900",49.8,78.126,0,5.2,"-","AWE-JED","Russia","7/17/1981 2:37:18 AM",20,"Underground","confirmed",0
"1901",49.781,78.077,0,5,"-","AWE-JED","Russia","8/14/1981 2:27:15 AM",60,"Air","confirmed",1
"1902",60.6,55.7,2.09,4.4,"PNE:Helium-1","SULTANOV","Russia","9/2/1981 4:00:00 AM",3.2,"Underground","confirmed",0
"1903",49.92,78.911,0,6.1,"-","AWE-JED","Russia","9/13/1981 2:17:21 AM",150,"Underground","confirmed",0
"1904",46.79,48.313,1.05,5.2,"PNE:Vega 2-1","SULTANOV","Russia","9/26/1981 5:00:00 AM",8.5,"Underground","confirmed",0
"1905",46.771,48.304,1.05,5.3,"PNE:Vega 2-2","SULTANOV","Russia","9/26/1981 5:04:00 AM",8.5,"Underground","confirmed",0
"1906",73.304,54.818,0,6,"-","RICHARDS","Russia","10/1/1981 12:14:57 PM",210,"Air","confirmed",1
"1907",50,78,0,NA,"-","RFAE","Russia","10/16/1981 12:00:00 AM",0.001,"Underground","confirmed",0
"1908",49.927,78.854,0,6.1,"-","AWE-JED","Russia","10/18/1981 3:57:05 AM",170,"Air","confirmed",1
"1909",63.8,97.55,0.58,5.1,"PNE:Shpat-2","SULTANOV","Russia","10/22/1981 2:00:00 PM",8.5,"Underground","confirmed",0
"1910",49.746,78.12,0,5.1,"-","AWE-JED","Russia","11/20/1981 4:57:05 AM",40,"Air","confirmed",1
"1911",49.898,78.857,0,5.7,"-","AWE-JED","Russia","11/29/1981 3:35:11 AM",60,"Air","confirmed",1
"1912",49.821,78.107,0,5.1,"-","AWE-JED","Russia","12/22/1981 4:31:05 AM",60,"Air","confirmed",1
"1913",49.93,78.792,0,6.2,"-","AWE-JED","Russia","12/27/1981 3:43:17 AM",150,"Underground","confirmed",0
"1914",49.806,78.029,0,5.4,"-","AWE-JED","Russia","2/19/1982 3:56:13 AM",40,"Air","confirmed",1
"1915",49.912,78.906,0,6.1,"-","AWE-JED","Russia","4/25/1982 3:23:08 AM",450,"Air","confirmed",1
"1916",49.801,78.089,0,4.9,"-","AWE-JED","Russia","6/25/1982 2:03:07 AM",40,"Air","confirmed",1
"1917",49.958,78.8,0,6.1,"-","AWE-JED","Russia","7/4/1982 1:17:17 AM",190,"Air","confirmed",1
"1918",53.8,104.15,0.55,5,"PNE:Rift-3","SULTANOV","Russia","7/30/1982 9:00:00 PM",8.5,"Underground","confirmed",0
"1919",49.758,78.044,0,4.7,"-","AWE-JED","Russia","8/23/1982 2:43:07 AM",40,"Air","confirmed",1
"1920",49.926,78.76,0,5.4,"-","AWE-JED","Russia","8/31/1982 1:31:03 AM",40,"Air","confirmed",1
"1921",69.2,81.65,0.96,5.3,"PNE:Rift-1","SULTANOV","Russia","9/4/1982 6:00:00 PM",16,"Underground","confirmed",0
"1922",49.785,78.121,0,5.2,"-","AWE-JED","Russia","9/21/1982 2:57:03 AM",40,"Air","confirmed",1
"1923",64.35,91.8,0.55,5.2,"PNE:Rift-4","SULTANOV","Russia","9/25/1982 6:00:00 PM",8.5,"Underground","confirmed",0
"1924",61.55,112.85,1.5,5.3,"PNE:Neva-1","SULTANOV","Russia","10/10/1982 5:00:00 AM",15,"Underground","confirmed",0
"1925",73.339,54.608,0,5.6,"-","RICHARDS","Russia","10/11/1982 7:14:59 AM",210,"Air","confirmed",1
"1926",46.759,48.247,0.95,5.2,"PNE:Vega 3-1","SULTANOV","Russia","10/16/1982 6:00:00 AM",13.5,"Underground","confirmed",0
"1927",46.752,48.258,0.99,5.2,"PNE:Vega 3-2","SULTANOV","Russia","10/16/1982 6:05:00 AM",8.5,"Underground","confirmed",0
"1928",46.766,48.288,1.1,5.2,"PNE:Vega 3-3","SULTANOV","Russia","10/16/1982 6:10:00 AM",8.5,"Underground","confirmed",0
"1929",46.76,48.3,1.06,5.4,"PNE:Vega 3-4","SULTANOV","Russia","10/16/1982 6:15:00 AM",8.5,"Underground","confirmed",0
"1930",49.924,78.812,0,6.1,"-","AWE-JED","Russia","12/5/1982 3:37:15 AM",170,"Air","confirmed",1
"1931",49.799,78.037,0,4.8,"-","AWE-JED","Russia","12/25/1982 4:23:08 AM",40,"Air","confirmed",1
"1932",50.078,78.986,0,5.7,"-","AWE-JED","Russia","12/26/1982 3:35:17 AM",300,"Air","confirmed",1
"1933",50,78,0,NA,"-","RFAE","Russia","3/11/1983 12:00:00 AM",0.001,"Underground","confirmed",0
"1934",49.792,78.029,0,4.9,"-","AWE-JED","Russia","3/30/1983 4:17:10 AM",20,"Underground","confirmed",0
"1935",49.815,78.076,0,4.9,"-","AWE-JED","Russia","4/12/1983 3:41:08 AM",20,"Underground","confirmed",0
"1936",49.736,78.12,0,5.5,"-","AWE-JED","Russia","5/30/1983 3:33:47 AM",40,"Air","confirmed",1
"1937",49.92,78.914,0,6.1,"-","AWE-JED","Russia","6/12/1983 2:36:46 AM",170,"Air","confirmed",1
"1938",49.757,78.039,0,4.7,"-","AWE-JED","Russia","6/24/1983 2:56:14 AM",20,"Underground","confirmed",0
"1939",51.363,53.306,0.91,5.3,"PNE:Lira 1-1","SULTANOV","Russia","7/10/1983 4:00:00 AM",15,"Underground","confirmed",0
"1940",51.367,53.327,0.92,5.3,"PNE:Lira 1-2","SULTANOV","Russia","7/10/1983 4:05:00 AM",15,"Underground","confirmed",0
"1941",51.38,53.34,0.84,5.3,"PNE:Lira 1-3","SULTANOV","Russia","7/10/1983 4:10:00 AM",15,"Underground","confirmed",0
"1942",73.354,54.974,0,5.91,"-","RICHARDS","Russia","8/18/1983 4:09:59 PM",230,"Air","confirmed",1
"1943",49.82,78.118,0,4.9,"-","AWE-JED","Russia","9/11/1983 6:33:13 AM",20,"Underground","confirmed",0
"1944",46.783,48.315,1.05,5.2,"PNE:Vega 4-1","SULTANOV","Russia","9/24/1983 5:00:00 AM",8.5,"Underground","confirmed",0
"1945",46.788,48.297,1.05,5.1,"PNE:Vega 4-2","SULTANOV","Russia","9/24/1983 5:05:00 AM",8.5,"Underground","confirmed",0
"1946",46.767,48.31,0.92,5,"PNE:Vega 4-3","SULTANOV","Russia","9/24/1983 5:10:00 AM",8.5,"Underground","confirmed",0
"1947",46.749,48.303,1.1,5.2,"PNE:Vega 4-4","SULTANOV","Russia","9/24/1983 5:15:00 AM",8.5,"Underground","confirmed",0
"1948",46.754,48.289,0.95,5.4,"PNE:Vega 4-5","SULTANOV","Russia","9/24/1983 5:20:00 AM",8.5,"Underground","confirmed",0
"1949",46.766,48.274,1.1,5.3,"PNE:Vega 4-6","SULTANOV","Russia","9/24/1983 5:25:00 AM",8.5,"Underground","confirmed",0
"1950",73.328,54.541,0,5.8,"-","RICHARDS","Russia","9/25/1983 1:09:58 PM",210,"Air","confirmed",1
"1951",49.924,78.761,0,6,"-","AWE-JED","Russia","10/6/1983 1:47:09 AM",170,"Air","confirmed",1
"1952",49.912,78.828,0,6.1,"-","AWE-JED","Russia","10/26/1983 1:55:07 AM",150,"Underground","confirmed",0
"1953",49.7792,78.1247,0,NA,"-","KRR","Russia","11/2/1983 4:18:54 AM",20,"Underground","confirmed",0
"1954",50.055,78.997,0,5.5,"-","AWE-JED","Russia","11/20/1983 3:27:07 AM",40,"Air","confirmed",1
"1955",50,78,0,NA,"-","RFAE","Russia","11/29/1983 12:00:00 AM",40,"Air","confirmed",1
"1956",49.739,78.105,0,5.4,"-","AWE-JED","Russia","11/29/1983 2:19:09 AM",20,"Underground","confirmed",0
"1957",49.804,78.098,0,5.6,"-","AWE-JED","Russia","12/26/1983 4:29:09 AM",20,"Underground","confirmed",0
"1958",49.894,78.745,0,5.9,"-","AWE-JED","Russia","2/19/1984 3:57:06 AM",150,"Underground","confirmed",0
"1959",50.049,78.95,0,5.7,"-","AWE-JED","Russia","3/7/1984 2:39:09 AM",150,"Underground","confirmed",0
"1960",49.922,78.949,0,5.9,"-","AWE-JED","Russia","3/29/1984 5:19:11 AM",150,"Underground","confirmed",0
"1961",49.749,78.101,0,5.7,"-","AWE-JED","Russia","4/15/1984 3:17:12 AM",170,"Air","confirmed",1
"1962",49.935,78.867,0,6,"-","AWE-JED","Russia","4/25/1984 1:09:06 AM",170,"Air","confirmed",1
"1963",49.973,79,0,6.1,"-","AWE-JED","Russia","5/26/1984 3:13:15 AM",170,"Air","confirmed",1
"1964",49.901,78.879,0,6.2,"-","AWE-JED","Russia","7/14/1984 1:09:13 AM",170,"Air","confirmed",1
"1965",51.358,53.319,0.85,5.4,"PNE:Lira 2-1","SULTANOV","Russia","7/21/1984 3:00:00 AM",15,"Underground","confirmed",0
"1966",51.371,53.337,0.96,5.3,"PNE:Lira 2-2","SULTANOV","Russia","7/21/1984 3:05:00 AM",15,"Underground","confirmed",0
"1967",51.391,53.351,0.84,5.4,"PNE:Lira 2-3","SULTANOV","Russia","7/21/1984 3:10:00 AM",15,"Underground","confirmed",0
"1968",65.05,55.1,0.76,5.3,"PNE:Quartz-2","SULTANOV","Russia","8/11/1984 7:00:00 PM",8.5,"Underground","confirmed",0
"1969",61.9,72.1,0.73,5.3,"PNE:Quartz-3","SULTANOV","Russia","8/25/1984 7:00:00 PM",8.5,"Underground","confirmed",0
"1970",73.326,54.763,0,3.8,"-","NORSAR","Russia","8/26/1984 3:30:00 AM",20,"Underground","confirmed",0
"1971",67.75,33,0.18,4.7,"","SULTANOV","Russia","8/27/1984 6:00:00 AM",3.4,"Air","confirmed",1
"1972",60.3,57.1,2.07,4.4,"PNE:Helium 2-1","SULTANOV","Russia","8/28/1984 3:00:00 AM",3.2,"Underground","confirmed",0
"1973",60.7,57.5,2.08,4.4,"PNE:Helium 2-2","SULTANOV","Russia","8/28/1984 3:05:00 AM",3.2,"Underground","confirmed",0
